Timestamp,Depth,ROP,WOB,RPM,Torque,MSE,Formation_Hardness
2023-01-01 00:00:00.000000,2000,34.785445124603825,89.38703935152431,123.62002626460779,1.0,3048726.871482864,0.978495974299356
2023-01-01 00:08:37.457803,2005,37.0192834037837,87.48990447425219,141.33940510742977,1.0,3042257.348048407,0.9642899644938038
2023-01-01 00:16:43.690878,2010,38.75944075128051,96.41524272110814,134.96682191255076,1.6592675126975065,3621880.664373562,0.9902200794171724
2023-01-01 00:24:28.093863,2015,36.69164482553476,98.39430071145527,130.19217152227307,1.103811966313812,3356750.944772416,1.0439462977975962
2023-01-01 00:32:38.668763,2020,38.12478316269635,98.15133176994105,135.00562014284847,1.0,3285737.445610959,1.0814413695576803
2023-01-01 00:40:30.802596,2025,33.81438030826286,85.61079696079477,139.13683596791972,1.5056234325640716,3398595.0126562235,1.0553432020730908
2023-01-01 00:49:23.120498,2030,31.41222869067058,91.13720989460101,117.89479518819897,1.04041366965547,3156681.3540534396,1.0410705676984422
2023-01-01 00:58:56.145742,2035,33.58912098505412,97.17162658178836,131.30399933806348,1.0,3322096.625261105,1.1199100491946818
2023-01-01 01:07:52.033538,2040,35.813009618556045,98.05531735321745,124.67868883465869,1.6507723233341887,3661343.261385898,1.038216929450749
2023-01-01 01:16:14.644187,2045,37.566955306145,101.24121996781652,131.64174145772137,1.268556147866388,3525086.095984133,1.114043695167255
2023-01-01 01:24:13.788687,2050,37.2390724362302,96.95643343296547,131.6430640426841,1.093052030444082,3308491.247643194,1.0564895111855819
2023-01-01 01:32:17.151962,2055,35.69151163606054,98.97353036006021,132.59560284766312,1.230103724541909,3484571.047988546,1.1005618875724854
2023-01-01 01:40:41.473555,2060,35.137458329625964,97.41904869194767,127.48460260362619,1.0,3280674.0689800833,1.08114216475364
2023-01-01 01:49:13.747375,2065,33.85757293556695,100.7596482816645,120.17086208442727,1.0,3358316.419625487,1.0914982057955769
2023-01-01 01:58:05.386191,2070,35.41621059291481,98.80253984300933,127.4950285649651,1.115444604040934,3384843.675371223,1.0825238073757093
2023-01-01 02:06:33.628030,2075,33.84050268752899,99.74350817387227,128.55388241068727,1.080482193486629,3425793.324421795,1.1753422151129533
2023-01-01 02:15:25.535022,2080,37.126947717895426,96.00227148534405,134.79807973753896,1.7376680707141654,3701688.441431909,1.0777374656665135
2023-01-01 02:23:30.358071,2085,33.408265304299626,97.97916386763302,123.58375143136945,1.2014642691157695,3435926.1228941735,1.0832097427979936
2023-01-01 02:32:29.146896,2090,33.26115914790119,103.4234903061756,129.48439017864035,1.6835482048477333,3946218.613509506,1.231639159750998
2023-01-01 02:41:30.318655,2095,31.24778953825428,101.27679167949822,122.77964644181533,1.183708754841071,3561344.6442157514,1.1793595614873156
2023-01-01 02:51:06.359401,2100,37.76123481337098,98.27938979210471,133.249362857405,1.6173894381673468,3660663.272666404,1.0155797285572183
2023-01-01 02:59:03.038728,2105,35.47125761539017,105.3226793034391,125.6045937259801,1.3955049709374014,3721560.764812281,1.1104141773644396
2023-01-01 03:07:30.491838,2110,36.810297912561396,98.71513720393666,130.9550183887766,1.1132472728838885,3373019.7707496285,1.051377817116226
2023-01-01 03:15:39.485435,2115,32.95439619150255,95.28064772930915,132.87151521866244,1.0909923710254965,3354466.238835877,1.0971885007372788
2023-01-01 03:24:45.694806,2120,39.21856258750833,100.63567526414927,125.77978407694529,1.0,3296264.47738887,0.9899779131538855
2023-01-01 03:32:24.661143,2125,27.344618822248318,92.91089615660792,123.3355020980932,1.318026883299544,3554882.1867478723,1.1416611230427556
2023-01-01 03:43:22.925942,2130,35.8332120907578,93.33163678795302,129.2161964439174,1.041936992634004,3191266.0561133646,1.092440535708882
2023-01-01 03:51:45.253223,2135,38.13618584405323,101.89245831591812,138.17992068330463,1.0,3401923.299960888,1.1529759730142646
2023-01-01 03:59:37.245888,2140,35.06392707579339,100.9942459255725,124.58661149426332,1.674852948234844,3776526.0478632334,1.0685820592741972
2023-01-01 04:08:10.593978,2145,33.38330814943935,94.21051719034642,136.17952281525388,1.0,3270462.853859703,1.1532560122601097
2023-01-01 04:17:09.785598,2150,35.997087736158456,98.03582201504058,136.7840779104567,1.0,3326946.2942767255,1.1270546300811237
2023-01-01 04:25:29.826049,2155,29.389175082637067,99.15920859859753,123.04749322283622,1.6911653361527956,3920147.5877764057,1.2210109590613916
2023-01-01 04:35:42.296455,2160,30.29787595769531,99.70728232739143,122.18603106816191,1.3349981059557803,3644156.4741906594,1.2140242323479566
2023-01-01 04:45:36.397508,2165,32.60316187660875,106.18776721818044,121.26959149174934,1.2072067083662301,3667797.03387805,1.1797065537398355
2023-01-01 04:54:48.491200,2170,34.98348905568438,103.76407896677998,126.26766020423204,1.312380298323043,3643931.080596893,1.1205430565269687
2023-01-01 05:03:23.019639,2175,29.15678540831701,102.78450115147032,115.77244246366367,1.2910816520600799,3684009.156009093,1.2320427482464653
2023-01-01 05:13:40.371646,2180,33.923272989248645,96.11835550779591,128.37083776002368,1.0,3271924.5345154037,1.0505034689465371
2023-01-01 05:22:30.980824,2185,35.808348024056976,92.2593101817196,136.0638012836256,1.0,3169290.817980931,1.0528583622737357
2023-01-01 05:30:53.656904,2190,35.95028731156562,107.59492889590449,123.4247093111592,2.0250273400436223,4128360.5885579777,1.113247745576756
2023-01-01 05:39:14.348313,2195,31.72403272594824,106.09856980237623,121.50668901296721,1.0,3552165.0710401717,1.2240808242529981
2023-01-01 05:48:41.741499,2200,31.17573716913628,96.75152231238853,118.40129735999808,1.0,3291555.1841720804,1.0947690594047603
2023-01-01 05:58:19.113572,2205,38.01635507822607,103.85312192574737,128.88102870768014,1.0,3415446.60841306,1.0888212509251625
2023-01-01 06:06:12.593998,2210,37.48425633198824,98.39818335256037,130.56407363019355,1.0406893578178813,3306834.0596227944,1.0186028800956652
2023-01-01 06:14:12.795602,2215,33.60246200490735,99.98738865699899,125.76843290377197,1.0,3370425.415210092,1.1303555866775632
2023-01-01 06:23:08.470637,2220,35.74535431663173,103.5316345940066,124.5245910755106,1.423079213988167,3675427.4283391144,1.12275428560633
2023-01-01 06:31:32.032578,2225,32.82158608234107,97.37624886212863,124.59603278566891,1.199841693182406,3438392.296124523,1.106292352221099
2023-01-01 06:40:40.452144,2230,37.61130562968671,97.64023521989789,131.09796826699684,1.4686048284722863,3542334.5547481785,1.0268596744979854
2023-01-01 06:48:39.031648,2235,37.907171169496976,99.7800351078468,128.76562828919862,1.0,3305444.626095012,1.01423974459374
